customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST04072,Male,1,Yes,Yes,55,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,33.92,1865.51,1
CUST04073,Male,1,Yes,Yes,44,No,Fiber optic,Yes,No,One year,Bank transfer,112.81,4963.84,0
CUST04074,Female,0,No,No,9,No,Fiber optic,No,No,One year,Bank transfer,111.02,999.15,0
CUST04075,Male,0,No,Yes,38,Yes,None,No internet service,No internet service,Month-to-month,Credit card,29.64,1126.23,1
CUST04076,Female,0,No,No,56,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,44.23,2476.82,1
CUST04077,Male,0,No,No,30,No,None,No internet service,No internet service,One year,Electronic check,33.1,992.89,1
CUST04078,Female,1,Yes,Yes,59,No,None,No internet service,No internet service,One year,Bank transfer,47.36,2794.11,1
CUST04079,Male,0,No,Yes,37,No,None,No internet service,No internet service,Month-to-month,Credit card,38.08,1408.92,1
CUST04080,Female,1,Yes,Yes,8,No,Fiber optic,No,Yes,Month-to-month,Bank transfer,90.43,723.45,1
CUST04081,Male,0,Yes,Yes,66,Yes,Fiber optic,Yes,No,One year,Bank transfer,108.36,7151.82,0
CUST04082,Male,1,No,No,65,Yes,None,No internet service,No internet service,Two year,Electronic check,28.32,1841.03,0
CUST04083,Female,1,Yes,Yes,7,No,Fiber optic,No,Yes,Month-to-month,Electronic check,99.71,697.94,0
CUST04084,Female,0,Yes,No,27,Yes,None,No internet service,No internet service,One year,Credit card,46.21,1247.7,1
CUST04085,Female,1,Yes,No,53,Yes,None,No internet service,No internet service,Two year,Credit card,17.17,910.14,0
CUST04086,Male,1,No,Yes,62,No,None,No internet service,No internet service,Month-to-month,Credit card,16.3,1010.76,1
CUST04087,Female,0,No,No,61,Yes,None,No internet service,No internet service,Two year,Bank transfer,40.75,2485.72,1
CUST04088,Male,1,Yes,No,19,No,None,No internet service,No internet service,Two year,Electronic check,28.79,547.02,1
CUST04089,Female,1,Yes,Yes,29,No,Fiber optic,Yes,No,One year,Electronic check,76.47,2217.69,1
CUST04090,Female,1,No,No,68,No,DSL,Yes,No,Two year,Credit card,76.97,5233.69,0
CUST04091,Male,1,No,Yes,53,Yes,Fiber optic,No,Yes,Two year,Credit card,89.98,4768.74,0
CUST04092,Female,0,Yes,Yes,45,No,None,No internet service,No internet service,Two year,Mailed check,28.83,1297.45,0
CUST04093,Female,1,Yes,Yes,31,Yes,DSL,Yes,Yes,One year,Bank transfer,73.48,2277.98,1
CUST04094,Male,1,No,Yes,8,No,None,No internet service,No internet service,Two year,Mailed check,45.95,367.6,0
CUST04095,Female,1,Yes,No,21,No,None,No internet service,No internet service,One year,Mailed check,26.09,547.91,1
CUST04096,Female,1,Yes,No,39,Yes,Fiber optic,Yes,Yes,One year,Electronic check,53.82,2098.94,1
CUST04097,Female,1,No,No,14,Yes,DSL,Yes,No,Two year,Mailed check,75.37,1055.19,1
CUST04098,Male,0,Yes,Yes,2,No,None,No internet service,No internet service,One year,Credit card,21,42.01,1
CUST04099,Male,0,Yes,Yes,49,No,Fiber optic,No,No,One year,Bank transfer,90.34,4426.8,0
CUST04100,Female,1,Yes,Yes,18,No,DSL,No,Yes,Two year,Credit card,42.48,764.68,0
CUST04101,Female,1,No,No,58,Yes,None,No internet service,No internet service,Two year,Credit card,43.5,2522.8,0
CUST04102,Male,1,No,Yes,7,No,None,No internet service,No internet service,One year,Electronic check,43.47,304.26,1
CUST04103,Male,0,No,Yes,57,Yes,None,No internet service,No internet service,Two year,Electronic check,35.05,1998.05,0
CUST04104,Male,1,Yes,No,4,No,None,No internet service,No internet service,Month-to-month,Electronic check,41.46,165.82,0
CUST04105,Female,1,No,No,39,No,DSL,Yes,No,Two year,Credit card,32.51,1267.74,0
CUST04106,Female,1,No,Yes,36,No,Fiber optic,No,Yes,One year,Credit card,110.51,3978.47,1
CUST04107,Female,1,No,Yes,48,No,None,No internet service,No internet service,Month-to-month,Mailed check,19.07,915.59,0
CUST04108,Female,1,No,Yes,28,Yes,DSL,Yes,Yes,Two year,Mailed check,48.79,1366.1,0
CUST04109,Male,0,Yes,No,26,Yes,None,No internet service,No internet service,Month-to-month,Credit card,18.91,491.68,1
CUST04110,Male,1,Yes,Yes,46,No,None,No internet service,No internet service,Month-to-month,Electronic check,39.08,1797.83,1
CUST04111,Female,0,No,Yes,15,No,Fiber optic,Yes,Yes,Two year,Mailed check,96.67,1449.99,0
CUST04112,Female,0,No,Yes,43,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,24.01,1032.38,1
CUST04113,Male,1,Yes,Yes,11,Yes,None,No internet service,No internet service,One year,Credit card,44.42,488.64,1
CUST04114,Male,0,Yes,No,14,No,None,No internet service,No internet service,Month-to-month,Electronic check,46.96,657.43,0
CUST04115,Female,1,No,Yes,38,Yes,Fiber optic,No,Yes,Month-to-month,Mailed check,76.82,2918.98,0
CUST04116,Male,1,Yes,No,33,Yes,DSL,No,No,One year,Bank transfer,67.06,2212.94,0
CUST04117,Female,0,No,No,29,Yes,Fiber optic,No,No,Month-to-month,Mailed check,56.25,1631.21,0
CUST04118,Female,1,No,No,17,No,DSL,No,No,One year,Credit card,44.28,752.75,0
CUST04119,Male,1,No,No,27,Yes,DSL,No,Yes,Two year,Mailed check,79.9,2157.3,1
CUST04120,Male,0,Yes,Yes,69,No,None,No internet service,No internet service,One year,Bank transfer,19.57,1350.55,0
CUST04121,Female,1,Yes,No,42,Yes,DSL,No,Yes,One year,Mailed check,35.77,1502.22,0
CUST04122,Female,1,Yes,No,65,Yes,None,No internet service,No internet service,One year,Credit card,43.77,2845.29,1
CUST04123,Male,0,No,Yes,49,No,DSL,No,Yes,Month-to-month,Mailed check,41.26,2021.81,0
CUST04124,Female,1,No,No,49,Yes,Fiber optic,No,Yes,One year,Mailed check,95.59,4683.9,0
CUST04125,Male,1,No,No,31,Yes,None,No internet service,No internet service,One year,Credit card,30.02,930.5,1
CUST04126,Female,1,No,Yes,34,Yes,Fiber optic,Yes,No,One year,Electronic check,111.55,3792.8,0
CUST04127,Female,1,Yes,Yes,54,No,None,No internet service,No internet service,Two year,Electronic check,43.44,2345.52,0
CUST04128,Male,0,No,Yes,5,No,Fiber optic,No,No,One year,Credit card,77.01,385.07,1
CUST04129,Female,1,Yes,Yes,34,Yes,DSL,No,No,Month-to-month,Electronic check,45.28,1539.36,1
CUST04130,Male,1,Yes,Yes,70,No,DSL,No,No,One year,Mailed check,59.3,4150.84,1
CUST04131,Female,0,Yes,No,57,No,None,No internet service,No internet service,Month-to-month,Mailed check,37.81,2155.4,1
CUST04132,Male,0,No,Yes,44,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,66.33,2918.55,1
CUST04133,Male,1,Yes,No,29,No,Fiber optic,Yes,No,One year,Bank transfer,70.17,2034.91,0
CUST04134,Male,1,No,Yes,68,No,Fiber optic,Yes,No,One year,Electronic check,104.99,7139.4,1
CUST04135,Female,1,Yes,No,23,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,40.62,934.2,0
CUST04136,Male,0,Yes,Yes,71,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,28.71,2038.57,1
CUST04137,Female,0,No,No,55,No,None,No internet service,No internet service,Month-to-month,Mailed check,20.01,1100.48,1
CUST04138,Male,1,No,No,70,No,Fiber optic,No,Yes,Month-to-month,Mailed check,66.75,4672.55,0
CUST04139,Male,0,Yes,No,35,No,Fiber optic,Yes,Yes,Two year,Electronic check,111.69,3909.09,0
CUST04140,Female,0,Yes,Yes,30,Yes,DSL,Yes,Yes,One year,Mailed check,33.28,998.51,0
CUST04141,Male,1,No,Yes,67,No,Fiber optic,Yes,Yes,Two year,Mailed check,101.99,6833.02,1
CUST04142,Female,1,Yes,Yes,47,No,None,No internet service,No internet service,One year,Bank transfer,39.79,1869.92,0
CUST04143,Male,1,No,Yes,9,No,DSL,Yes,Yes,Month-to-month,Credit card,43.53,391.76,1
CUST04144,Male,1,Yes,No,23,Yes,Fiber optic,No,Yes,One year,Mailed check,84.39,1940.94,0
CUST04145,Female,0,Yes,Yes,4,Yes,None,No internet service,No internet service,Two year,Credit card,23.94,95.76,1
CUST04146,Female,0,No,Yes,41,Yes,None,No internet service,No internet service,Month-to-month,Credit card,21.67,888.56,1
CUST04147,Male,1,No,Yes,38,No,Fiber optic,Yes,No,Two year,Electronic check,116.46,4425.57,0
CUST04148,Male,1,Yes,No,25,No,Fiber optic,No,No,Two year,Mailed check,70.39,1759.69,1
CUST04149,Female,1,No,No,38,No,Fiber optic,Yes,No,Month-to-month,Credit card,118.12,4488.4,0
CUST04150,Male,1,Yes,Yes,43,Yes,DSL,No,Yes,Month-to-month,Bank transfer,34.24,1472.3,1
CUST04151,Female,1,Yes,No,4,No,DSL,Yes,No,Month-to-month,Electronic check,35.85,143.38,1
CUST04152,Male,0,No,No,50,Yes,Fiber optic,Yes,Yes,One year,Bank transfer,109.36,5468.11,1
CUST04153,Male,1,Yes,No,39,Yes,Fiber optic,No,Yes,One year,Mailed check,96.29,3755.25,0
CUST04154,Male,0,Yes,No,11,No,DSL,No,Yes,One year,Electronic check,70.53,775.86,1
CUST04155,Male,0,No,Yes,29,Yes,Fiber optic,No,No,Two year,Electronic check,118.02,3422.62,0
CUST04156,Female,1,Yes,No,62,Yes,DSL,Yes,No,One year,Mailed check,56.88,3526.53,1
CUST04157,Male,1,Yes,Yes,4,Yes,DSL,Yes,No,One year,Credit card,39.32,157.3,0
CUST04158,Female,0,No,No,72,No,None,No internet service,No internet service,One year,Mailed check,22.2,1598.05,0
CUST04159,Female,0,Yes,No,20,Yes,Fiber optic,No,Yes,Two year,Electronic check,99.59,1991.72,1
CUST04160,Male,0,No,Yes,71,No,Fiber optic,Yes,No,Two year,Credit card,56.68,4024.56,0
CUST04161,Male,1,No,No,2,No,None,No internet service,No internet service,Month-to-month,Mailed check,19.59,39.18,1
CUST04162,Female,1,No,No,12,Yes,DSL,No,No,Month-to-month,Credit card,62.33,747.97,0
CUST04163,Female,0,No,No,31,No,DSL,No,Yes,One year,Credit card,76.34,2366.51,1
CUST04164,Female,1,No,No,37,Yes,Fiber optic,No,No,One year,Credit card,76.18,2818.79,1
CUST04165,Male,0,Yes,No,3,Yes,DSL,Yes,No,Month-to-month,Credit card,75.16,225.48,0
CUST04166,Female,1,No,No,50,No,None,No internet service,No internet service,Month-to-month,Credit card,45.63,2281.55,0
CUST04167,Female,0,No,No,38,Yes,DSL,No,No,Month-to-month,Credit card,59.55,2262.74,1
CUST04168,Female,1,Yes,No,8,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,29.63,237.05,1
CUST04169,Male,1,No,No,51,Yes,Fiber optic,Yes,No,Two year,Bank transfer,116.93,5963.33,1
CUST04170,Female,1,Yes,Yes,71,Yes,Fiber optic,Yes,No,Two year,Mailed check,108.06,7672.16,1
CUST04171,Female,1,Yes,No,36,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,40.4,1454.26,1
CUST04172,Female,1,Yes,No,46,Yes,DSL,Yes,Yes,Two year,Bank transfer,64.39,2962.06,0
CUST04173,Male,1,Yes,Yes,12,No,None,No internet service,No internet service,Month-to-month,Bank transfer,40.35,484.18,1
CUST04174,Female,0,No,Yes,61,Yes,Fiber optic,Yes,No,Month-to-month,Credit card,95.06,5798.95,0
CUST04175,Female,0,No,Yes,31,Yes,None,No internet service,No internet service,Two year,Electronic check,30.66,950.33,1
CUST04176,Female,1,Yes,Yes,26,No,Fiber optic,Yes,No,Two year,Bank transfer,99.97,2599.34,1
CUST04177,Female,1,No,No,39,No,Fiber optic,Yes,Yes,One year,Credit card,98.35,3835.51,1
CUST04178,Male,1,No,No,69,Yes,DSL,No,No,Month-to-month,Bank transfer,79.31,5472.37,1
CUST04179,Female,0,No,No,56,Yes,None,No internet service,No internet service,Two year,Electronic check,32.88,1841.36,1
CUST04180,Female,0,Yes,Yes,30,No,Fiber optic,No,Yes,Month-to-month,Mailed check,82.36,2470.66,0
CUST04181,Female,0,No,No,40,Yes,Fiber optic,Yes,Yes,Two year,Mailed check,108.16,4326.47,1
CUST04182,Female,0,Yes,Yes,68,Yes,None,No internet service,No internet service,One year,Credit card,30.66,2084.88,1
CUST04183,Male,0,No,No,47,No,Fiber optic,Yes,No,One year,Bank transfer,87.85,4129.11,1
CUST04184,Female,0,Yes,No,62,Yes,None,No internet service,No internet service,One year,Credit card,44.91,2784.26,0
CUST04185,Male,1,No,No,60,No,DSL,Yes,Yes,One year,Credit card,53.32,3199.02,1
CUST04186,Female,1,Yes,No,20,No,DSL,No,Yes,Month-to-month,Mailed check,53.46,1069.25,1
CUST04187,Female,0,No,No,59,Yes,DSL,No,No,One year,Electronic check,69.04,4073.29,1
CUST04188,Female,1,No,Yes,59,No,Fiber optic,Yes,No,Month-to-month,Bank transfer,73.03,4308.62,0
CUST04189,Male,0,No,Yes,50,Yes,Fiber optic,No,Yes,Month-to-month,Mailed check,71.89,3594.53,0
CUST04190,Male,0,No,No,8,No,DSL,Yes,No,One year,Bank transfer,64.73,517.85,0
CUST04191,Male,1,Yes,Yes,15,No,DSL,Yes,Yes,Two year,Electronic check,77.64,1164.63,0
CUST04192,Female,1,Yes,No,24,Yes,Fiber optic,Yes,Yes,Month-to-month,Electronic check,100.67,2416.2,0
CUST04193,Female,0,Yes,Yes,39,Yes,DSL,No,No,Month-to-month,Credit card,64.36,2510.17,0
CUST04194,Female,0,No,Yes,9,No,DSL,Yes,Yes,One year,Mailed check,77.77,699.89,0
CUST04195,Female,1,No,Yes,18,Yes,DSL,Yes,No,One year,Bank transfer,50.65,911.61,0
CUST04196,Female,0,No,No,9,No,DSL,Yes,Yes,Month-to-month,Credit card,64.4,579.61,1
CUST04197,Male,1,No,Yes,65,Yes,None,No internet service,No internet service,Two year,Bank transfer,41.98,2728.66,0
CUST04198,Female,0,Yes,No,62,No,Fiber optic,Yes,Yes,One year,Mailed check,106.17,6582.76,0
CUST04199,Male,1,Yes,Yes,43,Yes,DSL,Yes,Yes,Two year,Credit card,47.55,2044.61,1
CUST04200,Female,1,No,Yes,26,Yes,None,No internet service,No internet service,Month-to-month,Credit card,41.18,1070.67,1
CUST04201,Female,1,No,No,40,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,37.98,1519.34,1
CUST04202,Female,0,No,Yes,59,No,DSL,Yes,Yes,Month-to-month,Bank transfer,43.58,2571.46,0
CUST04203,Female,1,No,No,21,No,DSL,No,Yes,Two year,Mailed check,71.93,1510.48,0
CUST04204,Male,0,No,No,8,No,None,No internet service,No internet service,Month-to-month,Bank transfer,38.83,310.62,1
CUST04205,Male,1,No,Yes,42,Yes,None,No internet service,No internet service,One year,Mailed check,39.88,1675.09,1
CUST04206,Female,1,Yes,No,67,Yes,Fiber optic,No,No,Two year,Mailed check,108.84,7292.28,1
CUST04207,Male,0,Yes,Yes,11,Yes,Fiber optic,Yes,No,One year,Credit card,60.32,663.47,1
CUST04208,Male,1,Yes,No,12,Yes,DSL,No,No,Month-to-month,Electronic check,54.02,648.19,0
CUST04209,Male,0,Yes,Yes,0,Yes,DSL,No,No,Two year,Mailed check,47.49,0,1
CUST04210,Female,1,No,Yes,21,Yes,DSL,Yes,Yes,Month-to-month,Electronic check,61.68,1295.28,0
CUST04211,Male,1,No,No,34,No,None,No internet service,No internet service,One year,Mailed check,49.97,1698.99,1
CUST04212,Male,1,No,Yes,63,Yes,Fiber optic,Yes,Yes,Month-to-month,Bank transfer,50.21,3162.93,1
CUST04213,Male,0,No,No,68,No,None,No internet service,No internet service,Two year,Bank transfer,34.58,2351.47,0
CUST04214,Female,1,No,No,3,Yes,DSL,Yes,Yes,One year,Electronic check,77.54,232.61,0
CUST04215,Male,0,No,No,71,No,None,No internet service,No internet service,Two year,Electronic check,41.77,2966.02,0
CUST04216,Female,1,Yes,No,30,No,None,No internet service,No internet service,Two year,Credit card,37.23,1116.95,0
CUST04217,Female,1,Yes,No,47,No,DSL,Yes,No,Two year,Mailed check,49.54,2328.3,0
CUST04218,Male,0,Yes,Yes,63,No,None,No internet service,No internet service,Two year,Credit card,17.89,1126.89,0
CUST04219,Male,1,No,No,46,Yes,Fiber optic,Yes,No,One year,Mailed check,88.97,4092.84,0
CUST04220,Female,0,No,Yes,66,No,Fiber optic,No,No,One year,Credit card,56.34,3718.73,1
CUST04221,Male,1,No,No,19,Yes,DSL,Yes,No,Two year,Bank transfer,78.12,1484.27,1
CUST04222,Male,1,No,No,68,No,None,No internet service,No internet service,Month-to-month,Mailed check,43.64,2967.49,0
CUST04223,Female,0,Yes,No,5,Yes,Fiber optic,No,No,One year,Credit card,70.58,352.91,1
CUST04224,Female,0,No,No,42,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,23.42,983.84,0
CUST04225,Male,0,No,Yes,51,No,None,No internet service,No internet service,One year,Electronic check,23.78,1212.68,1
CUST04226,Female,0,No,Yes,27,Yes,DSL,Yes,No,Month-to-month,Electronic check,35.95,970.64,0
CUST04227,Male,0,Yes,No,24,Yes,DSL,Yes,Yes,Two year,Electronic check,55.15,1323.58,0
CUST04228,Female,1,Yes,Yes,27,Yes,DSL,Yes,No,Two year,Credit card,36.7,990.96,0
CUST04229,Male,1,No,Yes,45,No,None,No internet service,No internet service,Month-to-month,Credit card,16.94,762.08,1
CUST04230,Female,1,Yes,No,9,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,18.46,166.12,1
CUST04231,Male,0,Yes,Yes,43,Yes,DSL,No,No,Two year,Mailed check,74.66,3210.4,1
CUST04232,Female,1,Yes,No,36,Yes,Fiber optic,No,Yes,Two year,Mailed check,78.32,2819.35,0
CUST04233,Female,0,No,No,55,No,Fiber optic,Yes,No,One year,Bank transfer,59.43,3268.73,0
CUST04234,Male,1,Yes,No,64,Yes,DSL,No,Yes,Two year,Mailed check,30.61,1958.9,0
CUST04235,Male,0,Yes,Yes,60,No,DSL,Yes,No,One year,Bank transfer,59.04,3542.69,1
CUST04236,Female,0,Yes,No,28,Yes,Fiber optic,No,No,Month-to-month,Credit card,60.28,1687.98,1
CUST04237,Female,1,Yes,No,62,No,None,No internet service,No internet service,One year,Bank transfer,35.42,2196.16,1
CUST04238,Male,0,Yes,Yes,62,Yes,None,No internet service,No internet service,One year,Electronic check,33.93,2103.57,1
CUST04239,Female,1,Yes,No,67,Yes,None,No internet service,No internet service,Two year,Credit card,48.95,3279.49,1
CUST04240,Male,0,Yes,Yes,31,Yes,Fiber optic,No,No,One year,Mailed check,67.06,2078.85,0
CUST04241,Female,1,Yes,Yes,27,Yes,None,No internet service,No internet service,Two year,Bank transfer,48.39,1306.44,1
CUST04242,Male,1,Yes,Yes,12,No,DSL,Yes,No,One year,Credit card,36.38,436.54,0
CUST04243,Female,1,No,Yes,2,No,None,No internet service,No internet service,Two year,Mailed check,47.52,95.03,0
CUST04244,Male,1,Yes,Yes,26,Yes,None,No internet service,No internet service,Month-to-month,Credit card,47.51,1235.31,1
CUST04245,Female,0,No,No,56,Yes,DSL,No,No,Month-to-month,Mailed check,57.01,3192.5,1
CUST04246,Female,1,Yes,No,53,Yes,Fiber optic,Yes,No,One year,Bank transfer,114.1,6047.4,0
CUST04247,Female,1,No,No,3,No,DSL,No,Yes,Month-to-month,Bank transfer,78.28,234.83,0
CUST04248,Female,1,Yes,No,4,Yes,None,No internet service,No internet service,One year,Credit card,41.16,164.63,1
CUST04249,Female,1,No,No,42,No,DSL,Yes,Yes,One year,Credit card,71.93,3020.93,1
CUST04250,Male,1,No,Yes,31,Yes,DSL,No,Yes,Two year,Bank transfer,32.93,1020.83,1
CUST04251,Male,0,No,Yes,63,Yes,DSL,Yes,No,Two year,Credit card,78.5,4945.41,1
CUST04252,Male,0,No,No,32,Yes,DSL,No,No,Two year,Bank transfer,51.84,1659.02,0
CUST04253,Female,1,Yes,No,4,No,Fiber optic,Yes,No,One year,Credit card,100.66,402.62,0
CUST04254,Male,0,Yes,No,2,Yes,DSL,No,Yes,Two year,Mailed check,54.64,109.28,1
CUST04255,Male,1,Yes,No,72,No,DSL,No,No,Month-to-month,Electronic check,33.43,2406.85,0
CUST04256,Female,1,No,No,56,Yes,DSL,No,Yes,Two year,Electronic check,59.76,3346.8,1
CUST04257,Female,0,Yes,Yes,68,Yes,DSL,No,Yes,Two year,Electronic check,46.33,3150.19,1
CUST04258,Male,0,No,Yes,22,Yes,None,No internet service,No internet service,Two year,Bank transfer,44.3,974.67,0
CUST04259,Male,0,No,No,22,Yes,Fiber optic,No,Yes,Month-to-month,Electronic check,105.82,2328.02,0
CUST04260,Male,0,No,No,13,No,DSL,Yes,Yes,Two year,Mailed check,59.95,779.36,0
CUST04261,Male,0,Yes,Yes,6,No,DSL,Yes,No,One year,Credit card,38.37,230.21,1
CUST04262,Female,1,No,Yes,23,No,Fiber optic,Yes,No,Month-to-month,Bank transfer,114.65,2637.04,1
CUST04263,Female,1,No,No,64,Yes,None,No internet service,No internet service,Two year,Electronic check,18.7,1197.09,1
CUST04264,Female,1,No,Yes,45,Yes,None,No internet service,No internet service,One year,Mailed check,34.28,1542.73,0
CUST04265,Female,1,Yes,Yes,29,No,Fiber optic,No,No,Month-to-month,Electronic check,64.06,1857.8,0
CUST04266,Female,0,No,No,38,Yes,Fiber optic,No,No,One year,Electronic check,70.06,2662.43,1
CUST04267,Female,1,Yes,Yes,67,Yes,DSL,Yes,Yes,One year,Bank transfer,72.17,4835.67,1
CUST04268,Male,0,No,No,62,No,Fiber optic,No,Yes,One year,Electronic check,54.67,3389.45,0
CUST04269,Male,1,Yes,No,15,No,DSL,No,No,Two year,Electronic check,79.54,1193.06,1
CUST04270,Female,1,Yes,No,66,No,Fiber optic,Yes,Yes,One year,Electronic check,91.59,6045.18,1
CUST04271,Male,1,No,Yes,24,No,DSL,Yes,No,One year,Bank transfer,44.43,1066.31,1
CUST04272,Female,1,Yes,No,50,No,Fiber optic,Yes,No,Month-to-month,Credit card,85.82,4291.07,0
CUST04273,Male,0,No,Yes,23,No,Fiber optic,Yes,No,One year,Bank transfer,59.22,1362.03,0
CUST04274,Male,0,Yes,No,27,No,Fiber optic,No,No,Month-to-month,Credit card,96.33,2600.88,0
CUST04275,Male,0,Yes,Yes,45,Yes,Fiber optic,No,Yes,One year,Electronic check,67.87,3054.04,1
CUST04276,Female,1,Yes,Yes,26,No,DSL,Yes,Yes,One year,Electronic check,65.8,1710.71,1
CUST04277,Male,1,Yes,No,34,Yes,None,No internet service,No internet service,Two year,Bank transfer,48.93,1663.61,1
CUST04278,Male,0,No,No,46,No,Fiber optic,Yes,Yes,Month-to-month,Credit card,109.1,5018.48,1
CUST04279,Female,1,Yes,Yes,12,No,DSL,No,Yes,Month-to-month,Bank transfer,64.29,771.46,1
CUST04280,Female,1,No,No,55,Yes,DSL,No,Yes,Month-to-month,Electronic check,45.71,2514.27,0
CUST04281,Female,0,No,No,46,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,39.99,1839.41,1
CUST04282,Female,0,Yes,No,24,Yes,DSL,No,No,One year,Mailed check,49.76,1194.24,1
CUST04283,Female,0,Yes,Yes,67,Yes,DSL,No,Yes,Month-to-month,Mailed check,30.92,2071.42,1
CUST04284,Female,1,Yes,Yes,25,Yes,DSL,No,Yes,Month-to-month,Bank transfer,65.23,1630.83,1
CUST04285,Female,0,No,No,67,Yes,None,No internet service,No internet service,Two year,Electronic check,39.6,2653.03,1
CUST04286,Male,0,Yes,Yes,33,No,DSL,No,No,Month-to-month,Bank transfer,33.02,1089.72,1
CUST04287,Female,1,Yes,No,37,No,DSL,Yes,Yes,Month-to-month,Electronic check,70.5,2608.54,1
CUST04288,Female,1,Yes,No,21,No,DSL,Yes,Yes,Two year,Bank transfer,35.04,735.91,0
CUST04289,Female,1,No,Yes,45,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,43.12,1940.42,1
CUST04290,Female,1,Yes,Yes,2,No,DSL,No,No,Month-to-month,Bank transfer,73.98,147.96,1
CUST04291,Male,1,No,No,1,Yes,DSL,No,Yes,One year,Credit card,36.9,36.9,1
CUST04292,Male,0,No,Yes,19,No,Fiber optic,Yes,No,Month-to-month,Credit card,79.41,1508.88,1
CUST04293,Male,1,Yes,Yes,31,No,None,No internet service,No internet service,Month-to-month,Credit card,33.03,1024.06,1
CUST04294,Female,0,Yes,Yes,58,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,39.24,2276.01,0
CUST04295,Male,0,Yes,No,2,Yes,None,No internet service,No internet service,One year,Bank transfer,37.2,74.41,1
CUST04296,Female,1,No,No,34,No,DSL,No,No,Two year,Mailed check,63.15,2147.23,1
CUST04297,Male,1,No,Yes,23,No,DSL,No,No,Month-to-month,Bank transfer,45.19,1039.39,0
CUST04298,Male,1,No,No,60,No,Fiber optic,No,No,Two year,Credit card,51.97,3117.92,0
CUST04299,Female,1,Yes,Yes,14,No,Fiber optic,Yes,Yes,Two year,Bank transfer,83.47,1168.62,1
CUST04300,Male,1,Yes,Yes,4,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,22.61,90.44,0
CUST04301,Male,0,Yes,Yes,35,Yes,None,No internet service,No internet service,One year,Bank transfer,49.77,1742.02,1
CUST04302,Female,0,No,Yes,22,No,None,No internet service,No internet service,One year,Bank transfer,46.67,1026.75,0
CUST04303,Female,0,No,No,16,Yes,None,No internet service,No internet service,Two year,Electronic check,15.61,249.72,1
CUST04304,Female,1,Yes,No,55,No,None,No internet service,No internet service,Month-to-month,Credit card,16.51,907.98,1
CUST04305,Male,1,Yes,Yes,11,Yes,DSL,Yes,Yes,Month-to-month,Credit card,51.92,571.14,0
CUST04306,Male,1,No,Yes,25,No,None,No internet service,No internet service,Two year,Bank transfer,15.1,377.6,1
CUST04307,Male,0,Yes,Yes,25,Yes,None,No internet service,No internet service,One year,Credit card,37.04,925.93,1
CUST04308,Female,0,Yes,Yes,27,Yes,None,No internet service,No internet service,Two year,Electronic check,37.74,1018.93,0
CUST04309,Male,1,Yes,No,44,No,None,No internet service,No internet service,Two year,Bank transfer,42.37,1864.44,0
CUST04310,Male,0,No,Yes,2,No,None,No internet service,No internet service,One year,Mailed check,30.45,60.89,1
CUST04311,Female,0,No,No,29,No,None,No internet service,No internet service,One year,Bank transfer,30.51,884.89,0
CUST04312,Male,1,No,Yes,48,No,None,No internet service,No internet service,Month-to-month,Credit card,42.49,2039.5,1
CUST04313,Male,0,Yes,No,7,Yes,Fiber optic,No,No,One year,Bank transfer,65.71,460,0
CUST04314,Female,0,Yes,Yes,54,Yes,None,No internet service,No internet service,One year,Credit card,44.35,2394.97,1
CUST04315,Female,1,No,No,16,Yes,Fiber optic,Yes,No,Month-to-month,Credit card,54.58,873.35,1
CUST04316,Female,0,No,Yes,20,Yes,None,No internet service,No internet service,One year,Mailed check,38.3,766.09,1
CUST04317,Male,0,Yes,No,8,No,None,No internet service,No internet service,Month-to-month,Bank transfer,49.96,399.64,0
CUST04318,Female,0,Yes,Yes,6,No,None,No internet service,No internet service,Two year,Credit card,39.93,239.6,0
CUST04319,Male,0,Yes,No,52,No,None,No internet service,No internet service,One year,Credit card,24.44,1270.7,1
CUST04320,Female,0,No,No,54,No,Fiber optic,Yes,No,One year,Credit card,68.13,3679.21,0
CUST04321,Male,1,No,Yes,57,Yes,Fiber optic,Yes,No,One year,Mailed check,84.31,4805.84,0
CUST04322,Male,1,No,No,25,Yes,DSL,Yes,No,Two year,Electronic check,68.46,1711.42,0
CUST04323,Male,0,Yes,Yes,30,Yes,Fiber optic,Yes,No,Month-to-month,Mailed check,90.78,2723.44,1
